company,category,sub_category,question,answer,collected_at,source_url
KGM,차량정비,,제동 시 소음이 발생하는데 정상적인 현상인가요?,"1) 모닝 이펙트(Morning effect) : 기온이 내려가면 차량 유리에 성에가 끼듯이 브레이크 디스크에도 결로 현상에 의한 수분이 맺히게 되고, 이로 인해 디스크 표면에 녹이 발생할 수 있습니다. 그래서 제동 시 미세한 녹이 마찰하면서 소음이 발생하게 되며, 몇 회 제동으로 디스크 온도가 올라가고 녹이 떨어져 나가면 이러한 현상은 없어지게 되는데, 이는 아침(냉간 시)에 많이 일어나는 모닝 이펙트라고 합니다. 2) 크립 그론(Creep groan) : 이 현상은 낮은 제동 압력과 저속도에서 자주 발생할 수 있으며, 저속에서 낮은 압력으로 제동 시 브레이크 디스크와 마찰재(패드/ 라이닝) 간의 응착과 미끄러짐이 반복적으로 일어나면서 마찰력이 일정하게 유지되지 않고 순간적인 증감이 반복되어 브레이크 소음이 발생합니다. 3) 베드-인(Bed-in) : 브레이크 패드 교환 후 밀림 또는 '끼이~익'하는 소음이 종종 발생하게 되는데 이는 일반적으로 길들여지면 괜찮다고 표현하는 현상으로, 이는 디스크와 패드의 마찰재 사이에 베드-인(Bed-in)이 이루어져야 합니다. 이는 약 300km 정도 시내 주행을 하면 패드의 마찰재 접촉 면적이 넓어지고 또한 디스크와 마찰재의 완전 접촉이 이루어지면서 정상적인 제동이 되면서 소음이 없어지는 것을 현상을 뜻하며, 브레이크 디스크 또는 패드 교환 후 얼마간은 제동력이 떨어지거나 부분 접촉에 의한 소음(이음)이 발생할 수 있습니다. 해당 사항들은 이상이 있어 발생하는 품질 문제가 아닌 물리적으로 발생하는 정상적인 현상입니다. ※ 상기 현상이 아닌 소음이 발생될 경우 가까운 서비스 네트워크로 방문하시어 점검을 받아주시기 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,자동차 리스에 대해 알고 싶습니다.,"자동차 리스란, 캐피탈사가 고객이 원하는 자동차를 대신 구매하여 고객에게 차량을 임대하여 제공하여 주고 고객은 캐피탈사에 매월 이용료를 납부하는 방식의 자동차 금융 상품입니다. 고객의 다양한 Needs에 맞는 맞춤형 상품 구성이 가능하며, 자동차 리스도 할부나 현금 구매와 동일하게 KG모빌리티 오토매니저에게 문의하시면 됩니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,차동기어 잠금장치(LD)에 대해 알려주세요.,"일반적으로 액슬이 하는 역할은, 노면의 마찰력에 따라 양쪽 바퀴의 회전수를 다르게 함으로써 조향이 가능하도록 합니다. 예로 좌회전 시에는 무게 중심이 좌측으로 쏠리게 되므로 좌측의 마찰력이 높아지기 때문에 좌측 바퀴의 회전수가 적어지고, 상대적으로 마찰이 적은 우측 바퀴의 회전수는 많아지게 되어 좌회전이 가능한 것입니다. 다만 진흙탕 또는 눈길 등 험로에서 한쪽 바퀴가 미끄러지거나 공중에 떠 있어 마찰력이 없어질 경우에는 마찰력이 없는 바퀴만 헛돌게 되어 차량이 전/후진을 못 하는 상황이 발생할 수 있습니다. 그러나 차동기어 잠금장치(LD)는 좌우 바퀴의 마찰력과 관계없이 양쪽 바퀴를 동일하게 회전시키므로, 마찰력이 있는 바퀴도 회전하여 험로 등에서 차량의 전/후진이 가능하도록 하는 장치입니다. 이러한 차동기어 잠금장치(LD)의 작동 조건은 아래와 같습니다. - 차량 속도가 30km/h 이하이며, - 뒤쪽 양 바퀴의 회전수가 다른 한쪽에 비해 분당 100바퀴 이상 슬립 차이가 발생할 때 약 30km/h 이상의 속도에서는 차량 코너링을 고려하여 차동 기어 잠금장치(LD)는 작동되지 않습니다. ※ 자동으로 작동되는 시스템이므로 별도의 실내 조작스위치는 없습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,자동차가 침수되었는데 응급조치를 어떻게 해야 하나요,"차량이 물에 잠긴 경우는 시동을 걸지 말고, 견인 차량의 도움을 받아 끌어내야 합니다. 엔진 내부에 물이 들어간 상태에서 무리하게 시동을 걸면 엔진에 치명적인 손상을 줄 수 있으므로, 물에 잠긴 차량은 반드시 정비사업소 등에서 정밀진단(오일류, 냉각수, 연료 교환/ 배선점검, 엔진분해 등)을 받으셔야 합니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,부가세 환급을 받을 수 있는 조건이 궁금합니다.,"부가세 환급 대상은 사업자 등록(면세사업자 제외)을 한 사람이 화물차(렉스턴 스포츠/칸) 및 9인승이상 승합차를 업무용으로 구입하는 경우 부가세 환급을 받을 수 있습니다. 사업과 직접 관련이 없는 지출의 범위는 소득세법 시행령 제 78조 또는 법인세법 시행령 제 49조 제 3항 및 제 50조의 규정에 의하고 있으며 여기서 업무에 직접 사용되지 아니하는 자동차. 선박, 항공기는 업무와 관련없는 지출로 정해져 있습니다. 그렇기에 업종에 따라 부가세 환급 대상이 달라질 수 있으니 환급과 관련된 자세한 사항은1588-0060(국세청민원실)로 문의하시면 상세히 알 수 있습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,PTC 히터가 적용되어 있는 차량이라고 했는데 히터 작동 시 차가운 바람이 나옵니다. 이상인가요?,"PTC(Positive Temperature Coefficient) 히터란, 송풍구 내부에 장착되어 송풍구로 토출되는 공기를 가열하는 히터입니다. 현재 양산되는 차량에 적용되어, 겨울철 시동 직후 냉각수가 차가울 때에도 따뜻한 바람이 토출될 수 있도록 도와줍니다. 그러나, PTC 히터로 공기를 가열하더라도 겨울철의 차가운 외부 공기가 섞이다 보니, 냉각수 온도가 충분히 올라가기 전에는 실제 바람 온도가 낮게 느껴지실 수도 있고, 빨리 따뜻해지지 않는다고 느껴지실 수도 있습니다. 이에 따라 시동 직후에는 토출되는 바람이 직접 몸에 닿지 않도록 송풍모드를 디프로스터 모드로 변경해 주시거나 AUTO 모드로 히터를 작동해 주시는 것이 좋을 듯합니다. ※ 디프로스터 모드로 변경 시에는 전면 유리와 윈도우 쪽으로 송풍되며, AUTO 모드로 작동 시에는 설정 온도, 실내 온도, 외기 온도에 따라 송풍 방향(모드)과 송풍량 등을 자동으로 조정합니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,자동차세는 언제 납부하나요?,"자동차세는 1기분과 2기분으로 6개월의 일정 기간을 나누어, 연 세액 10만원 이하는 6월에 납부하며, 10만원 이상은 1년에 두 번 분할 납부해야 합니다. 제1기분 과세기간은 1월~6월이며, 납기는 6월16일~6월30일까지, 제2기분 과세기간은 7월~12월이며, 납기는 12월16일~12월31일까지 입니다. 만약, 신규/말소/일할 계산 신청 시에는 일할 계산하여 과세됩니다. 아울러 자동차세의 경우 미리 선납한다면 선납 할인을 받으실 수 있습니다. ※ 1월: 10%, 3월: 7.5%, 6월: 5%, 9월: 2.5% 이와 관련하여 자동차세 금액 및 자세한 사항은 관할 관청으로 문의해 주시면 보다 상세히 안내받으실 수 있습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,전자식 파워 스티어링(EPS)과 속도 감응형 파워 스티어링(SSPS)의 특징이 뭔가요?,"* 전자식 파워 스티어링(Electric Power Steering)은, 유압이 아닌 전기 모터를 사용하여 저속에서는 조향력을 가볍게, 고속에서는 조향력을 무겁게 만들어 편리성과 안정성을 극대화합니다. 또한 전기 모터를 사용하여 엔진의 부하가 걸리지 않고 독립적으로 기능을 수행하며, 스티어링 오일펌프가 삭제되어 조향을 하지 않을 때는 동력 손실이 일어나지 않아 연비가 향상되는 효과도 있습니다. 당사 차량 중 EPS 적용 차량은, C-EPS 타입의 티볼리/에어, 코란도, 코란도C, R-EPS 타입의 2020.11월 이후 올 뉴 렉스턴, 2022.01월 이후 뉴 렉스턴스포츠(와일드 차급 제외) 및 뉴 렉스턴스포츠 칸 차종이 있습니다. * 속도 감응형 파워 스티어링(Speed Sensing Power Steering)은, 정차 시나 저속 시에는 조향력을 제어하여 조향 핸들이 가벼워지고 고속 주행 시는 조향 핸들이 무거워지게 제어하여, 편리함과 주행 안정성을 모두 향상하는 최신 파워스티어링 시스템으로 일반 스티어링보다 최고급 사양입니다. 또한 전자식 파워 스티어링은 고장이 발생할 경우 바로 조향이 어렵지만, 유압식 파워 스티어링은 고장이 나더라도 일정량 이상의 누유가 발생하기 전까지는 조향이 가능하기 때문에 안전성이 우수하다 보니, 벤츠나 BMW에서도 적용하는 방식이며, 당사 적용 차량으로는 G4 렉스턴, 렉스턴 스포츠/칸, 코란도 투리스모, 체어맨W입니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,스마트키 배터리 교환 방법,"※ 리모컨키 배터리 교환 방법 ① 시동키 뒷면의 커버 고정 볼트 2개를 분리해 주십시오. ② 커버를 탈거한 후 극성(+, -)이 바뀌지 않도록 장착 하십시오. ③ 분리의 역순으로 조립하십시오. ※ 레키스 키/스마트 키 배터리 교환 방법 ① 키 뒷면의 커버를 시계 드라이버 ( - ) 형(최소형)을 사용하여 스크래치가 발생하지 않도록 조심스럽게 분리합니다. ② 규격에 맞는 배터리(CR2032 / 1개)를 극성에 맞춰(+)는 위로, (-)는 아래로 향하도록 장착 하십시오. ③ 분리의 역순으로 조립하십시오. <1> 폴딩타입 ※ 폴딩 타입의 스마트키 참고 ☞ https://www.youtube.com/shorts/daHrEcUqgnI <2> 기본 스마트키 타입 <3> G4 렉스턴 19.09月~ : 비상 키 잠금 장치(A)를 밀고 있는 상태에서 비상 키(B)를 본체에서 탈거하십시오.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,환경개선 부담금 면제/감면 대상에는 어떠한 차량이 있나요?,"▶ 환경개선 부담금은 1993년부터 시행된 제도로 환경의 오염원인자 부담원칙에 따라 오염물질을 배출하는 건물 및경유 자동차소유자에게 그 처리비용을 부담시키는 제도입니다. [환경개선 비용 부담법 제 9조] ▶부과시기 1기분: 3월 (전년도 7.1 ~ 12.31 사용분) 2기분: 9월 (금년도 1.1 ~ 6.30 사용분) ※ 환경개선 부담금의 경우 유로6, 유로5, 유로4+CDPF(배출가스 저감 장치)가 장착된 차량에 한해 영구 면제 해택이 있습니다. KG모빌리티에서 생산한 차량 중 환경개선 부담금 영구 면제 차량은 아래와 같습니다. ♣ 유로4+CDPF 장착 차량 '07.10~'08.06월 출고된 렉스턴2 EURO(RX7, NOBLESSE) '09년형 슈퍼렉스턴~, '09년형 카이런~ '09년형 액티언~ ♣ 유로5 차량 코란도C, 뉴코란도C, 코란도스포츠, 렉스턴 유로, 렉스턴W, 로디우스유로, 코란도 투리스모 ♣ 유로6 차량 렉스턴W 2.2, 뉴코란도C 2.2, 티볼리 디젤, 티볼리 에어 디젤, 코란도 투리스모 2.2, 더 뉴 코란도스포츠 2.2, G4 렉스턴 좀 더 구체적인 사항은 환경부 교통환경과로 문의해주시면 확인하실 수 있습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,에어컨 패널이나 트립에 표시되는 외기온도와 실제 외기온도가 다릅니다. 이상인가요?,"실제 외기온도(기상청에서 발표하는 기온)의 경우, 지상 1.5m 높이에 설치된 백엽상 내부의 온도계에서 계측된 온도를 발표하는 것입니다. 백엽상의 경우, 직사광선의 영향을 덜 받으며, 직접 눈, 비, 바람을 맞지 않도록 설계되어 있습니다. 그러나 차량에 설치된 외기온도 센서의 경우, 라디에이터 그릴 중앙부 뒤쪽의 샤시에 장착되어 있습니다. 이에 따라 주차된 장소에 따라 엔진 후드 내부가 직사광선에 의해 가열되기도 하고 눈, 비 등의 외기 환경에 직접 노출되기도 합니다. 또한, 운행 중 엔진이 구동되며 발생하는 열 등에 의해서도 외기 온도 센서에서 측정되는 온도가 달라집니다. 이에 따라 차량 에어컨 패널이나 트립에 표시되는 외기 온도와 기상청에서 발표하는 온도는 서로 다를 수 있습니다. 다만, 냉각수 온도가 정상 범위이고 시속 40km/h 이상의 속력으로 주행 중인 조건에서는 실제 외기온도와 가장 비슷하게 표시되는 점 참고해 주시기 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,현재 생산되는 RV 차량은 저공해 자동차 혜택을 받을 수 있나요?,"2020년 4월 2일부터 대기환경보전법 개정법령 시행으로 저공해 자동차 대상 차종에서 경유 차량(디젤 엔진 차량)이 제외되었습니다. ※ 개정법령 시행 이전에 저공해차량으로 인정받았던 차량은, 저공해차량에서 제외되었더라도 환경개선부담금은 여전히 면제됩니다. 이후 저공해 자동차 혜택은 다음의 전기차와 가솔린 엔진 차종만 가능합니다. ① 코란도 이모션 (1종 전기차) ② 토레스 EVX (1종 전기차 / 2023년 하반기 출시 예정) ③ 2019년 8월 이후 출고된 코란도 가솔린 차량 (3종) ④ 2020년 4월 이후 출고된 리스펙 티볼리 가솔린 차량 (3종 / 수동변속기 차량 제외) ⑤ 2020년 10월 이후 출고된 티볼리 에어 가솔린 차량 (3종) ⑥ 토레스 (3종) ※ 내차 저공해차 확인 ☞ https://www.ev.or.kr/lcvms-portal/EP020401000SF01.do : 띄어쓰기 없이 차량번호(예. 123가4567) 또는 차대번호 17자리 입력",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,"노후 디젤 차량인데, 배출가스 저감장치를 장착하거나 조기 폐차하며 혜택을 받을 수 있나요?","한국자동차환경협회의 지원을 받아 노후 차량에 배출가스 저감장치를 부착하거나 엔진 개조 등을 통해 차량을 개선하실 수도 있고, 차량을 조기 폐차하실 수도 있습니다. 이러한 지원 정책 등에 대해 실제 사업을 진행하는 한국자동차환경협회로 문의해 주시기 바랍니다. ※ 배출가스 저감장치 장착, 저공해 엔진 개조, 조기 폐차 등의 지원 정책 문의 ☞ 한국자동차환경협회 ☎ 1544 - 0907(저감사업) / 1577 - 7121(조기폐차) / 02) 3473 - 1221 ☞ 한국자동차환경협회 홈페이지 https://aea.or.kr/ ※ 일부 KG모빌리티에 적용할 수 있는 배출가스 저감장치 개발사 ☞ 에코닉스 ☎ 1666 - 3243 / 2번 연결",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,각종 세금의 면세대상이 궁금합니다.,"□ 각종 세금 1)개소세(배기량 제한 없음) 2)취득세(2,000cc 이하인 승용차 또는 7~10인용 승용 용자동차 해당) 3)자동차세(2,000cc 이하인 승용차 또는 7~10인용 승용 용자동차 해당) 4)채권(2,000cc 이하인 승용차 또는 7~10인용 승용 용자동차 해당) □ 면세 대상 1.국가유공자(1~7급) : 본인(공동)명의 1)~4) 모두 면제 2.장애인1~3급(시각장애인1~3급) : 본인(공동)명의 1)~4) 모두 면제 3.장애인4~6급(시각장애인4~6급) : 본인(공동)명의 1)~3)부과 4)면제 4.광주민주화운동, 장애1~14급, 고엽제후유증환자 : : 본인(공동)명의 1)~4) 모두 면제 □ 참조 ※ 공동명의 : 본인+배우자, 세대별 주민등록표에 기재된 직계 존비속, 직계비속의 배우자, 형제, 자매 ※ 승차정원 15인 이하인 승합자동차 ※ 적재중량 1톤 이하인 화물자동차(단, 채권은 2.5톤 미만까지 면제) ※ 최초로 감면신청하는 1대에 한함.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,자동차 종합검사란?,"▶ 자동차 종합검사란? 그 동안 각각 받아오던 자동차 정기검사와 배출가스 정밀검사 및 특정 경유자동차의 검사항목을 하나의 검사로 통합하고, 중복된 절차(검사대상, 검사주기, 검사절차, 검사유효기간, 검사유예, 과태료 등)로 인한 국민의 불편을 해소하기 위하여 통합하여 시행하는 제도입니다.(자동차관리법 개정 ’08.3.28 공포, ’09.3.29 시행 ) ▶ 자동차 종합검사 시행지역은 어떻게 되나요? 종전에 배출가스 정밀검사 1) 및 특정경유자동차 검사 2) 시행지역에 등록된 자동차가 자동차 종합검사 시행지역이며, 강원도 등 종합검사를 시행하지 않는 지역에서는 종전과 동일하게 정기검사를 받으시면 됩니다. 해당지역에서 정기검사와 배출가스 정밀검사 또는 특정경유자동차 검사를 각각 받아야 하는 자동차 중 종합검사 시행일인 ’09.3.29일 이후 검사를 신청하는 자동차부터 적용됩니다. 1) 배출가스 정밀검사 : 대기환경규제지역, 광역시, 인구 50만이상지역에 등록된 모든자동차 2) 특정경유자동차 검사 : 대기관리권역에 등록된 배출가스 보증기간이 지난 경유자동차 ▶ 자동차종합검사는 어디에서 받나요? 교통안전공단 자동차검사소, 교통안전공단 출장검사소, 민간 정비업체에서 운영하는 검사소 중에서 기존의 배출가스 정밀검사 시설 및 장비가 있는 검사소에서 받으시면 됩니다. ▶ 자동차 종합검사 대상과 검사유효기간은 어떻게 되나요? ※ 자동차 종합검사 기간 : 검사유효기간 만료일 기준으로 전/후 각각 31일이내 종합검사 수수료 등의 기타 자세한 사항은 교통안전공단 홈페이지( www.ts2020.kr ) 또는 검사 안내문을 참고 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,외국인도 회원 가입할 수 있나요?,"홈페이지 회원 가입 시 본인 인증 방법으로, 아이핀 인증과 휴대전화 인증을 진행하고 있습니다. 이에 외국인이시더라도 해당 인증을 받으실 수 있다면 회원 가입하실 수 있습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
